T;Ax;Ay;Az;CLASS
96674.00;0.12;1.11;1.17;Positive
96724.00;-0.16;1.16;1.13;Positive
96774.00;-0.19;0.84;0.90;Positive
96824.00;-0.08;0.46;0.51;Positive
96873.00;0.37;0.23;0.24;Positive
96923.00;1.02;0.32;0.64;Positive
96973.00;0.60;0.94;0.99;Positive
97025.00;-0.21;1.33;1.13;Positive
97073.00;-0.40;1.09;0.67;Positive
97123.00;-0.28;0.65;0.21;Positive
97173.00;0.05;0.29;-0.08;Positive
97224.00;0.85;0.31;0.35;Positive
97272.00;0.75;0.74;0.82;Positive
97324.00;0.13;0.89;1.05;Positive
97390.00;0.05;1.16;1.47;Positive
97437.00;-0.16;0.97;0.95;Positive
97490.00;0.01;0.69;0.45;Positive
97539.00;0.02;0.36;-0.03;Positive
97591.00;0.97;0.21;0.43;Positive
97639.00;0.82;0.79;0.77;Positive
97690.00;0.15;0.97;0.94;Positive
97739.00;0.06;1.16;1.18;Positive
97790.00;-0.19;0.92;0.66;Positive
97839.00;-0.22;0.74;0.33;Positive
97890.00;0.08;0.50;0.16;Positive
97938.00;0.67;0.45;0.36;Positive
97989.00;0.60;0.82;0.52;Positive
98039.00;0.29;0.94;0.84;Positive
98090.00;-0.15;1.08;1.16;Positive
98139.00;-0.37;0.94;1.05;Positive
98192.00;-0.47;0.70;0.69;Positive
98256.00;-0.10;0.29;0.33;Positive
98305.00;0.58;0.13;0.32;Positive
98356.00;0.63;0.98;0.64;Positive
98408.00;-0.32;1.01;0.77;Positive
98457.00;-0.78;1.12;0.98;Positive
98505.00;-0.86;0.76;0.86;Positive
98556.00;-0.62;0.51;0.47;Positive
98605.00;-0.08;0.13;0.23;Positive
98656.00;0.27;0.45;0.79;Positive
98705.00;0.04;0.68;0.91;Positive
98756.00;-0.54;0.92;1.01;Positive
98804.00;-0.81;0.78;1.12;Positive
98856.00;-0.89;0.62;0.99;Positive
98904.00;-0.71;0.39;0.63;Positive
98955.00;-0.47;0.22;0.38;Positive
99023.00;0.22;0.10;0.48;Positive
99071.00;0.34;0.52;0.78;Positive
99122.00;0.05;0.88;0.86;Positive
99171.00;-0.79;1.05;0.91;Positive
99223.00;-1.05;0.76;1.16;Positive
99271.00;-0.94;0.41;1.10;Positive
99325.00;-0.71;0.13;0.83;Positive
99371.00;-0.34;-0.04;0.52;Positive
99422.00;0.29;0.20;0.43;Positive
99471.00;0.24;0.76;0.61;Positive
99521.00;-0.22;1.01;0.76;Positive
99571.00;-0.75;1.02;0.89;Positive
99622.00;-0.99;0.80;0.90;Positive
99671.00;-0.87;0.43;0.97;Positive
99723.00;-0.63;0.18;0.68;Positive
99771.00;-0.08;-0.00;0.44;Positive
99822.00;0.60;0.35;0.92;Positive
99889.00;0.39;0.87;1.11;Positive
99936.00;-0.80;0.80;0.98;Positive
99988.00;-1.05;0.54;1.18;Positive
100035.00;-0.77;0.38;1.04;Positive
100087.00;-0.39;0.24;0.83;Positive
100137.00;0.18;0.12;0.56;Positive
100188.00;0.37;0.62;0.69;Positive
100237.00;-0.05;0.74;0.78;Positive
100288.00;-0.34;0.86;1.07;Positive
100337.00;-0.73;0.78;1.13;Positive
100387.00;-0.75;0.62;0.84;Positive
100437.00;-0.44;0.38;0.55;Positive
100488.00;0.14;0.35;0.56;Positive
100537.00;0.54;0.63;0.97;Positive
100588.00;0.17;0.71;0.80;Positive
100637.00;-0.74;1.19;0.94;Positive
100702.00;-1.00;0.90;0.75;Positive
100753.00;-0.70;0.59;0.32;Positive
100802.00;-0.06;0.36;0.23;Positive
100853.00;0.45;0.43;0.48;Positive
100901.00;0.40;0.80;0.50;Positive
100951.00;-0.03;1.15;0.43;Positive
101001.00;-0.58;1.11;0.63;Positive
101051.00;-1.10;0.92;0.73;Positive
101101.00;-1.10;0.53;0.57;Positive
101151.00;-0.77;0.32;0.39;Positive
101200.00;0.01;0.02;0.39;Positive
101251.00;0.34;1.17;2.00;Positive
101300.00;-0.48;0.64;0.62;Positive
101352.00;-1.61;0.64;0.48;Positive
101401.00;-1.88;0.56;0.53;Positive
101467.00;-1.34;0.19;0.23;Positive
101517.00;-0.73;0.14;0.21;Positive
101567.00;-0.34;0.07;0.26;Positive
101617.00;0.06;0.38;0.71;Positive
101668.00;-0.19;0.79;0.73;Positive
101718.00;-1.20;0.85;0.52;Positive
101766.00;-1.72;0.62;0.15;Positive
101817.00;-1.30;0.29;0.26;Positive
101866.00;-0.72;0.03;0.36;Positive
101918.00;-0.05;0.07;0.76;Positive
101967.00;-0.09;0.63;0.80;Positive
102017.00;-0.16;0.92;0.57;Positive
102066.00;-0.84;1.13;0.51;Positive
102116.00;-1.15;0.95;0.60;Positive
102166.00;-1.23;0.70;0.38;Positive
102217.00;-0.97;0.37;0.20;Positive
102283.00;-0.45;0.18;0.31;Positive
102333.00;0.21;0.34;0.91;Positive
102383.00;0.31;0.95;1.20;Positive
102433.00;-0.24;0.92;0.53;Positive
102483.00;-0.85;1.06;0.61;Positive
102533.00;-1.31;0.88;0.43;Positive
102584.00;-1.05;0.51;0.49;Positive
102633.00;-0.64;0.34;0.62;Positive
102684.00;0.04;0.23;0.73;Positive
102734.00;0.39;0.54;0.83;Positive
102784.00;0.13;0.74;0.72;Positive
102832.00;-0.52;0.92;0.86;Positive
102883.00;-1.09;1.04;0.71;Positive
102933.00;-0.90;0.74;0.69;Positive
102983.00;-0.43;0.50;0.66;Positive
103034.00;0.16;0.07;0.63;Positive
103084.00;0.66;0.73;1.43;Positive
103152.00;0.34;0.67;0.88;Positive
103201.00;-0.17;0.82;0.93;Positive
103252.00;-0.57;0.92;1.20;Positive
103300.00;-0.74;0.67;1.10;Positive
103351.00;-0.47;0.47;0.85;Positive
103399.00;0.05;0.24;0.63;Positive
103451.00;0.55;0.10;0.57;Positive
103502.00;0.76;0.48;0.72;Positive
103550.00;0.24;0.87;0.49;Positive
103600.00;-0.11;1.26;0.74;Positive
103650.00;-0.24;1.03;1.16;Positive
103699.00;-0.41;0.74;1.09;Positive
103749.00;-0.31;0.46;0.80;Positive
103800.00;-0.01;0.17;0.54;Positive
103849.00;0.41;0.09;0.66;Positive
103900.00;0.69;0.46;0.89;Positive
103965.00;0.32;0.75;1.01;Positive
104016.00;-0.17;0.95;1.08;Positive
104067.00;-0.60;0.86;1.04;Positive
104116.00;-0.44;0.58;0.98;Positive
104165.00;-0.11;0.36;0.70;Positive
104216.00;0.73;0.26;0.75;Positive
104266.00;0.99;0.70;0.97;Positive
104317.00;0.24;0.99;0.71;Positive
104365.00;-0.35;1.20;0.88;Positive
104416.00;-0.64;0.93;0.88;Positive
104466.00;-0.68;0.75;0.74;Positive
104517.00;-0.26;0.33;0.42;Positive
104566.00;0.41;0.18;0.51;Positive
104617.00;0.94;0.57;0.85;Positive
104667.00;0.31;0.89;0.57;Positive
104717.00;-0.30;1.15;0.79;Positive
104766.00;-0.81;1.18;0.92;Positive
104821.00;-0.86;0.90;0.74;Positive
104887.00;-0.28;0.63;0.53;Positive
104919.00;0.19;0.61;0.41;Positive
104982.00;0.63;0.43;0.21;Positive
105033.00;0.30;0.72;0.06;Positive
105083.00;-0.26;1.36;0.41;Positive
105132.00;-0.80;1.41;0.30;Positive
105182.00;-1.04;1.08;0.39;Positive
105232.00;-0.82;0.67;0.33;Positive
105283.00;-0.37;0.36;0.33;Positive
105330.00;0.19;0.26;0.41;Positive
105382.00;0.53;0.76;0.79;Positive
105430.00;0.14;1.21;0.96;Positive
105482.00;-0.47;1.02;0.62;Positive
105530.00;-0.78;1.16;0.83;Positive
105597.00;-0.89;0.85;0.79;Positive
105649.00;-0.57;0.59;0.61;Positive
105697.00;0.03;0.25;0.49;Positive
105749.00;0.45;0.27;0.60;Positive
105796.00;0.55;0.79;1.02;Positive
105847.00;-0.03;0.84;0.83;Positive
105898.00;-0.55;1.13;1.04;Positive
105948.00;-0.72;0.99;1.16;Positive
105997.00;-0.52;0.66;0.95;Positive
106047.00;-0.20;0.33;0.63;Positive
106097.00;0.23;0.04;0.53;Positive
106147.00;0.57;0.44;0.75;Positive
106196.00;0.35;0.78;0.72;Positive
106247.00;-0.03;0.99;0.97;Positive
106296.00;-0.47;0.98;1.13;Positive
106347.00;-0.56;0.83;1.19;Positive
106414.00;-0.46;0.51;0.89;Positive
106463.00;-0.11;0.17;0.59;Positive
106513.00;0.41;0.06;0.67;Positive
106563.00;0.60;0.66;1.09;Positive
106613.00;0.17;0.80;0.93;Positive
106663.00;-0.30;0.85;1.20;Positive
106714.00;-0.65;0.82;1.18;Positive
106762.00;-0.52;0.56;0.91;Positive
106813.00;0.05;0.12;0.62;Positive
106863.00;0.77;0.06;0.79;Positive
106914.00;0.63;0.67;1.07;Positive
106963.00;-0.18;0.67;0.94;Positive
107014.00;-0.33;0.88;1.30;Positive
107062.00;-0.31;0.76;1.10;Positive
107113.00;-0.12;0.51;0.80;Positive
107163.00;0.27;0.16;0.54;Positive
107214.00;0.67;0.19;0.65;Positive
107281.00;0.67;0.70;1.19;Positive
107329.00;-0.05;0.63;1.01;Positive
107382.00;-0.14;0.87;1.25;Positive
107429.00;-0.16;0.75;0.93;Positive
107480.00;-0.05;0.63;0.58;Positive
107528.00;0.10;0.45;0.51;Positive
107580.00;0.56;0.17;0.60;Positive
107629.00;0.85;0.93;1.03;Positive
107679.00;0.00;1.17;0.99;Positive
107730.00;-0.51;0.98;0.75;Positive
107779.00;-0.86;1.06;0.81;Positive
107829.00;-0.39;0.68;0.37;Positive
107879.00;0.08;0.54;0.29;Positive
107929.00;0.47;0.82;0.38;Positive
107979.00;0.30;1.58;0.37;Positive
108029.00;-0.77;1.16;0.53;Positive
108081.00;-1.02;1.16;0.40;Positive
108146.00;-0.65;0.83;0.16;Positive
108195.00;-0.24;0.35;-0.00;Positive
108245.00;0.80;0.18;0.45;Positive
108294.00;0.86;1.29;1.27;Positive
108345.00;0.17;1.10;1.41;Positive
108395.00;-0.92;1.01;0.95;Positive
108445.00;-1.10;0.07;0.40;Positive
108494.00;0.50;0.47;1.27;Positive
108544.00;1.06;0.58;1.17;Positive
108594.00;-0.01;0.76;1.40;Positive
108645.00;-1.34;0.79;0.41;Positive
108694.00;-0.40;-0.11;0.94;Positive
108744.00;0.95;-0.24;1.40;Positive
108794.00;0.58;0.14;1.32;Positive
108845.00;-0.80;1.03;1.22;Positive
108911.00;-0.91;0.28;0.94;Positive
108960.00;0.49;-0.51;0.83;Positive
109011.00;1.06;-0.01;1.22;Positive
109060.00;-0.24;1.16;1.66;Positive
109111.00;-1.36;0.13;0.33;Positive
109160.00;0.75;-0.52;1.12;Positive
109210.00;0.90;0.09;1.43;Positive
109260.00;-0.69;1.06;1.64;Positive
109312.00;-0.92;0.12;0.90;Positive
109361.00;0.66;-0.59;1.10;Positive
109411.00;0.66;0.31;1.35;Positive
109460.00;-0.82;1.02;1.40;Positive
109511.00;-1.12;-0.31;1.01;Positive
109560.00;0.56;-0.10;1.35;Positive
109610.00;0.65;0.54;1.36;Positive
109677.00;-0.87;0.74;1.31;Positive
109726.00;-1.12;-0.20;0.52;Positive
109777.00;1.06;-0.38;1.36;Positive
109827.00;0.68;0.83;1.63;Positive
109877.00;-0.99;0.47;1.14;Positive
109926.00;-0.99;-0.15;0.78;Positive
109976.00;1.41;-0.43;1.49;Positive
110026.00;0.53;1.00;1.66;Positive
110077.00;-1.40;0.21;0.87;Positive
110127.00;-0.61;-0.05;1.09;Positive
110176.00;1.59;0.01;1.44;Positive
110226.00;0.13;0.70;1.48;Positive
110276.00;-2.00;0.28;0.47;Positive
110326.00;0.51;-0.34;1.70;Positive
110376.00;1.29;0.03;1.35;Positive
110425.00;-0.41;0.82;1.52;Positive
110492.00;-1.71;0.33;0.44;Positive
110543.00;0.52;-0.28;1.49;Positive
110592.00;1.48;-0.20;1.19;Positive
110642.00;-1.36;1.34;0.95;Positive
110692.00;-1.67;-0.18;0.11;Positive
110743.00;1.61;-0.92;1.88;Positive
110793.00;0.73;0.57;1.47;Positive
110843.00;-1.65;0.94;0.82;Positive
110892.00;0.22;-0.54;0.73;Positive
110942.00;1.82;0.08;1.72;Positive
110992.00;-1.47;1.37;1.23;Positive
111043.00;-1.37;-0.53;1.04;Positive
111092.00;2.00;-0.61;1.81;Positive
111142.00;0.29;0.76;1.33;Positive
111192.00;-2.00;0.58;1.14;Positive
111242.00;1.46;-0.57;0.62;Positive
111292.00;2.00;-0.43;1.47;Positive
111359.00;-2.00;1.17;1.76;Positive
111409.00;-1.48;0.33;1.37;Positive
111458.00;2.00;-1.86;1.81;Positive
111509.00;0.48;0.53;1.33;Positive
111558.00;-2.00;1.05;0.61;Positive
111609.00;0.09;-1.11;2.00;Positive
111658.00;1.80;0.09;1.97;Positive
111709.00;-2.00;1.72;0.54;Positive
111758.00;-0.85;0.00;1.76;Positive
111809.00;2.00;-1.17;1.75;Positive
111859.00;-1.01;0.31;0.08;Positive
111909.00;-2.00;-0.05;0.45;Positive
111958.00;2.00;-1.40;1.82;Positive
112008.00;0.52;0.53;1.50;Positive
112058.00;-2.00;1.39;0.69;Positive
112108.00;1.50;-0.88;2.00;Positive
112175.00;1.82;-0.71;1.51;Positive
112224.00;-2.00;1.55;0.90;Positive
112275.00;2.00;-1.47;2.00;Positive
112324.00;-0.90;0.79;1.73;Positive
112376.00;-2.00;-1.61;0.87;Positive
112424.00;2.00;1.65;2.00;Positive
112474.00;-2.00;2.00;-2.00;Positive
112524.00;2.00;0.74;0.91;Positive
112574.00;-2.00;2.00;0.01;Positive
112624.00;1.96;0.00;2.00;Positive
112674.00;-0.35;-0.16;2.00;Positive
112724.00;-0.91;-0.82;0.39;Positive
112775.00;1.95;0.51;1.98;Positive
112824.00;-2.00;0.44;0.59;Positive
112875.00;2.00;-0.02;2.00;Positive
112926.00;-2.00;-0.06;1.96;Positive
112991.00;0.78;0.88;1.92;Positive
113042.00;-1.85;-0.91;-0.16;Positive
113091.00;2.00;1.84;1.46;Positive
113141.00;-2.00;-1.95;-0.71;Positive
113191.00;2.00;2.00;1.58;Positive
113242.00;-2.00;-2.00;-1.68;Positive
113290.00;2.00;2.00;0.75;Positive
113341.00;-2.00;-0.40;-2.00;Positive
113392.00;2.00;2.00;2.00;Positive
113440.00;1.27;0.88;2.00;Positive
113490.00;0.50;0.20;2.00;Positive
113540.00;0.91;0.19;2.00;Positive
113590.00;-2.00;0.95;0.42;Positive
113640.00;2.00;-0.58;1.25;Positive
113690.00;-2.00;1.37;2.00;Positive
113740.00;2.00;-2.00;0.83;Positive
113790.00;-1.44;0.07;2.00;Positive
113856.00;-1.73;-1.60;1.79;Positive
113907.00;1.12;1.13;1.07;Positive
113956.00;-2.00;-1.55;-0.64;Positive
114007.00;2.00;0.52;1.87;Positive
114057.00;-0.19;0.57;2.00;Positive
114106.00;-0.69;-0.90;2.00;Positive
114156.00;1.79;2.00;1.58;Positive
114207.00;-2.00;0.31;-2.00;Positive
114257.00;2.00;-0.08;2.00;Positive
114307.00;0.01;-0.76;2.00;Positive
114356.00;-2.00;-1.50;1.48;Positive
114406.00;2.00;1.73;1.81;Positive
114456.00;-2.00;1.09;2.00;Positive
114506.00;-0.25;0.26;2.00;Positive
114556.00;1.54;0.22;1.61;Positive
114606.00;-2.00;0.89;-0.75;Positive
114673.00;2.00;0.30;2.00;Positive
114722.00;0.62;-0.47;2.00;Positive
114773.00;-2.00;-1.48;-1.03;Positive
114822.00;2.00;1.00;2.00;Positive
114872.00;-0.23;-0.06;2.00;Positive
114922.00;-2.00;-0.77;0.97;Positive
114973.00;2.00;0.98;1.92;Positive
115022.00;-0.45;0.35;2.00;Positive
115074.00;-2.00;-0.26;2.00;Positive
115122.00;2.00;0.51;2.00;Positive
115172.00;-1.41;-0.85;1.01;Positive
115222.00;-1.38;0.03;2.00;Positive
115273.00;2.00;0.75;1.86;Positive
115322.00;-2.00;1.34;1.74;Positive
115372.00;-1.51;-0.12;2.00;Positive
115422.00;2.00;0.73;1.76;Positive
115489.00;-2.00;2.00;0.92;Positive
115539.00;-1.28;0.01;2.00;Positive
115588.00;1.73;0.61;1.52;Positive
115639.00;-1.00;0.36;1.34;Positive
115688.00;-1.89;-0.48;1.42;Positive
115738.00;2.00;0.43;2.00;Positive
115788.00;0.30;-0.31;2.00;Positive
115838.00;-2.00;0.58;-0.35;Positive
115888.00;2.00;0.42;2.00;Positive
115938.00;1.10;-0.28;1.85;Positive
115988.00;-2.00;0.26;-0.69;Positive
116039.00;1.98;0.10;2.00;Positive
116088.00;1.01;-0.11;1.86;Positive
116139.00;-2.00;0.29;-0.64;Positive
116188.00;2.00;0.20;2.00;Positive
116239.00;0.89;-0.54;2.00;Positive
116305.00;-2.00;-0.12;-1.16;Positive
116354.00;2.00;0.43;2.00;Positive
116405.00;1.04;-0.12;2.00;Positive
116454.00;-2.00;0.19;-0.76;Positive
116505.00;0.68;0.22;2.00;Positive
116554.00;1.18;0.45;1.51;Positive
116604.00;-0.31;-0.04;1.45;Positive
116654.00;-0.43;0.03;0.58;Positive
116704.00;-0.08;0.20;0.99;Positive
116754.00;0.00;0.51;1.18;Positive
116805.00;-0.10;0.08;0.97;Positive
116854.00;0.65;-0.11;1.11;Positive
116904.00;0.46;0.04;1.10;Positive
116954.00;0.01;0.14;0.97;Positive
117004.00;-0.10;0.38;1.12;Positive
117054.00;-0.16;0.28;1.08;Positive
117104.00;-0.35;0.03;0.95;Positive
117171.00;-0.21;-0.20;0.92;Positive
117220.00;0.41;0.01;1.19;Positive
117271.00;0.59;0.01;1.18;Positive
117321.00;0.20;0.10;1.13;Positive
117370.00;-0.25;0.27;1.11;Positive
117420.00;-0.40;0.30;1.03;Positive
117470.00;-0.30;0.14;1.00;Positive
117520.00;-0.23;0.09;0.96;Positive
117570.00;-0.15;0.05;1.01;Positive
117620.00;-0.02;-0.08;0.97;Positive
117670.00;0.25;-0.03;1.06;Positive
117719.00;0.34;0.10;1.13;Positive
117770.00;0.07;0.38;1.13;Positive
117820.00;-0.37;0.31;1.09;Positive
117870.00;-0.47;0.19;1.01;Positive
117919.00;-0.31;0.13;1.04;Positive
117986.00;-0.15;-0.04;0.95;Positive
118037.00;0.19;-0.33;0.85;Positive
118089.00;0.72;0.01;1.06;Positive
118137.00;0.56;0.42;1.16;Positive
118186.00;-0.44;0.51;1.26;Positive
118237.00;-0.82;0.24;1.17;Positive
118287.00;-0.47;0.13;1.19;Positive
118336.00;-0.00;-0.27;0.95;Positive
118386.00;0.04;-0.41;0.78;Positive
118437.00;0.48;0.10;0.98;Positive
118486.00;0.49;0.24;1.02;Positive
118536.00;-0.01;0.39;1.16;Positive
118586.00;-0.67;0.40;1.23;Positive
118636.00;-0.65;0.31;1.13;Positive
118686.00;-0.15;-0.07;1.08;Positive
118736.00;0.03;-0.52;0.75;Positive
118803.00;0.71;-0.32;1.07;Positive
118852.00;0.62;0.32;1.31;Positive
118903.00;-0.07;0.52;1.32;Positive
118952.00;-0.79;0.42;1.14;Positive
119003.00;-0.46;0.06;1.05;Positive
119052.00;-0.07;-0.16;1.10;Positive
119103.00;0.32;-0.70;0.86;Positive
119152.00;0.84;-0.19;1.24;Positive
119203.00;0.51;0.47;0.32;Positive
119252.00;-0.19;0.56;1.64;Positive
119303.00;-0.92;0.31;1.01;Positive
119352.00;-0.72;-0.18;1.38;Positive
119403.00;1.21;-1.62;1.15;Positive
119452.00;1.46;0.49;2.00;Positive
119502.00;-0.99;0.10;1.27;Positive
119552.00;-2.00;-0.24;0.48;Positive
119618.00;1.73;-0.86;1.66;Positive
119669.00;1.33;-0.20;1.43;Positive
119718.00;-1.13;0.64;2.00;Positive
119768.00;-1.65;0.46;0.94;Positive
119818.00;0.70;-0.36;1.58;Positive
119869.00;1.37;-1.17;1.22;Positive
119918.00;0.50;0.60;1.55;Positive
119968.00;-0.74;0.18;1.64;Positive
120018.00;-1.52;0.18;0.82;Positive
120068.00;0.71;-0.33;1.53;Positive
120118.00;1.06;-0.46;1.25;Positive
120168.00;0.86;0.49;1.54;Positive
120218.00;-1.86;0.80;0.39;Positive
120268.00;-1.29;0.17;0.98;Positive
120318.00;0.80;0.11;1.58;Positive
120368.00;0.95;-0.13;1.27;Positive
120418.00;0.42;0.20;1.29;Positive
120484.00;-1.24;0.33;0.86;Positive
120535.00;-0.34;0.07;1.16;Positive
120584.00;0.67;0.19;1.28;Positive
120634.00;0.23;0.04;1.12;Positive
120684.00;-0.13;-0.04;1.02;Positive
120735.00;-0.19;0.37;1.08;Positive
120784.00;-0.61;0.19;0.92;Positive
120834.00;0.08;-0.27;0.97;Positive
120884.00;0.95;0.07;1.23;Positive
120934.00;-0.18;0.39;1.08;Positive
120984.00;-1.24;-0.10;0.55;Positive
121034.00;0.25;0.26;1.35;Positive
121084.00;0.27;0.06;1.16;Positive
121134.00;-0.07;-0.05;1.01;Positive
121184.00;-0.33;0.10;1.00;Positive
121234.00;-0.15;0.31;0.99;Positive
121300.00;-0.26;0.00;0.87;Positive
121350.00;0.09;-0.12;0.96;Positive
121401.00;0.09;-0.00;1.01;Positive
121450.00;-0.11;0.07;0.91;Positive
121500.00;-0.28;0.00;0.94;Positive
121550.00;-0.06;0.04;1.07;Negative
121601.00;0.25;0.14;-0.62;Negative
121650.00;1.55;0.47;-1.68;Negative
121700.00;0.05;-0.04;0.96;Negative
121750.00;0.07;-0.02;1.15;Negative
121800.00;-0.12;0.06;0.92;Negative
121850.00;-0.00;-0.01;1.01;Negative
121900.00;0.01;0.00;1.04;Negative
121949.00;-0.01;-0.03;1.02;Negative
122000.00;-0.01;-0.01;1.03;Negative
122067.00;-0.01;-0.01;1.03;Negative
122117.00;-0.01;-0.02;1.02;Negative
122167.00;-0.01;-0.00;1.04;Negative
122216.00;-0.01;-0.01;1.03;Negative
122267.00;-0.01;-0.01;1.02;Negative
122316.00;-0.01;-0.00;1.03;Negative
122366.00;-0.01;-0.01;1.03;Negative
122416.00;-0.02;-0.01;1.03;Negative
122467.00;-0.00;-0.01;1.03;Negative
122516.00;-0.01;-0.01;1.04;Negative
122566.00;-0.01;-0.00;1.03;Negative
122616.00;-0.01;-0.01;1.03;Negative
122666.00;0.00;-0.00;1.04;Negative
122716.00;-0.00;-0.00;1.02;Negative
122767.00;-0.01;-0.02;1.03;Negative
122818.00;-0.01;-0.01;1.02;Negative
122867.00;-0.01;-0.01;1.04;Negative
122933.00;-0.02;0.00;1.02;Negative
122983.00;-0.02;-0.00;1.02;Negative
123033.00;-0.01;-0.03;1.02;Negative
123083.00;0.00;-0.03;1.02;Negative
123135.00;-0.01;-0.00;1.02;Negative
123184.00;-0.00;0.01;1.04;Negative
123233.00;-0.00;-0.00;1.03;Negative
123283.00;-0.01;-0.00;1.03;Negative
123333.00;-0.03;-0.02;1.02;Negative
123382.00;-0.02;-0.01;1.02;Negative
123432.00;-0.02;-0.01;1.04;Negative
123482.00;-0.01;0.00;1.03;Negative
123532.00;-0.01;-0.01;1.02;Negative
123582.00;-0.01;-0.02;1.02;Negative
123632.00;-0.01;-0.02;1.02;Negative
123682.00;-0.00;0.00;1.03;Negative
123732.00;-0.01;-0.00;1.03;Negative
123798.00;-0.01;-0.01;1.03;Negative
123848.00;-0.01;-0.00;1.03;Negative
123898.00;-0.00;-0.00;1.03;Negative
123948.00;-0.01;0.00;1.02;Negative
123998.00;-0.01;-0.02;1.04;Negative
124049.00;-0.01;-0.00;1.03;Negative
124098.00;-0.01;0.01;1.03;Negative
124148.00;0.00;-0.02;1.02;Negative
124200.00;-0.02;-0.00;1.03;Negative
124248.00;-0.01;-0.01;1.03;Negative
124300.00;-0.01;-0.01;1.02;Negative
124348.00;-0.02;-0.01;1.03;Negative
124398.00;-0.02;-0.03;1.02;Negative
124449.00;-0.02;-0.00;1.04;Negative
124499.00;-0.01;-0.01;1.04;Negative
124548.00;-0.02;-0.01;1.03;Negative
124599.00;0.00;-0.01;1.02;Negative
124666.00;-0.00;-0.01;1.02;Negative
124715.00;-0.02;-0.02;1.03;Negative
124766.00;-0.02;-0.04;1.01;Negative
124815.00;-0.02;0.00;1.02;Negative
124864.00;-0.01;0.00;1.02;Negative
124914.00;-0.01;-0.01;1.03;Negative
124964.00;-0.01;-0.01;1.04;Negative
125014.00;0.00;-0.02;1.02;Negative
125064.00;-0.01;0.01;1.03;Negative
125114.00;-0.01;-0.02;1.01;Negative
125165.00;-0.01;-0.00;1.02;Negative
125215.00;-0.01;-0.01;1.03;Negative
125266.00;-0.01;0.00;1.05;Negative
125315.00;-0.02;-0.00;1.03;Negative
125365.00;-0.01;-0.02;1.01;Negative
125415.00;-0.02;-0.00;1.03;Negative
125480.00;-0.01;-0.01;1.02;Negative
125532.00;-0.01;-0.02;1.02;Negative
125581.00;-0.01;0.00;1.03;Negative
125631.00;-0.01;-0.01;1.03;Negative
125680.00;-0.02;0.00;1.02;Negative
125730.00;-0.02;0.00;1.02;Negative
125780.00;-0.02;-0.00;1.04;Negative
125832.00;-0.00;-0.01;1.02;Negative
125881.00;-0.01;-0.00;1.05;Negative
125930.00;-0.01;-0.01;1.03;Negative
125980.00;-0.02;-0.02;1.01;Negative
126030.00;-0.02;-0.00;1.03;Negative
126080.00;0.00;-0.01;1.03;Negative
126130.00;-0.02;-0.01;1.03;Negative
126181.00;-0.01;-0.01;1.02;Negative
126231.00;-0.02;-0.02;1.01;Negative
126297.00;-0.01;-0.00;1.03;Negative
126346.00;-0.00;-0.02;1.02;Negative
126398.00;-0.01;0.01;1.03;Negative
126446.00;-0.01;-0.02;1.03;Negative
126497.00;-0.01;-0.02;1.02;Negative
126546.00;-0.02;0.00;1.04;Negative
126597.00;-0.02;-0.01;1.04;Negative
126646.00;-0.02;0.00;1.02;Negative
126696.00;-0.01;-0.01;1.02;Negative
126746.00;-0.01;-0.02;1.01;Negative
126796.00;-0.01;-0.00;1.02;Negative
126846.00;-0.02;-0.02;1.02;Negative
126896.00;-0.00;-0.01;1.03;Negative
126945.00;-0.00;-0.01;1.02;Negative
126996.00;-0.01;-0.01;1.04;Negative
127046.00;-0.02;-0.02;1.03;Negative
127112.00;-0.02;-0.01;1.02;Negative
127162.00;-0.01;-0.02;1.02;Negative
127214.00;-0.02;-0.01;1.03;Negative
127264.00;-0.00;-0.01;1.02;Negative
127313.00;-0.01;-0.00;1.03;Negative
127362.00;-0.01;-0.01;1.03;Negative
127413.00;-0.02;-0.02;1.04;Negative
127462.00;-0.01;-0.02;1.04;Negative
127512.00;-0.01;-0.02;1.02;Negative
127563.00;-0.01;-0.02;1.03;Negative
127612.00;-0.00;-0.02;1.03;Negative
127662.00;-0.00;-0.02;1.02;Negative
127711.00;-0.01;-0.00;1.03;Negative
127762.00;-0.02;-0.00;1.02;Negative
127811.00;-0.01;0.01;1.02;Negative
127862.00;-0.00;-0.01;1.02;Negative
127912.00;-0.01;-0.01;1.03;Negative
127978.00;-0.01;-0.02;1.02;Negative
128028.00;-0.01;-0.01;1.04;Negative
128080.00;0.00;-0.02;1.02;Negative
128129.00;-0.02;0.00;1.03;Negative
128178.00;0.00;-0.01;1.02;Negative
128229.00;-0.01;-0.01;1.03;Negative
128278.00;-0.01;0.00;1.03;Negative
128328.00;-0.00;-0.01;1.03;Negative
128378.00;-0.00;-0.00;1.03;Negative
128428.00;-0.01;-0.01;1.02;Negative
128478.00;-0.02;-0.01;1.01;Negative
128528.00;0.00;-0.02;1.03;Negative
128579.00;-0.01;-0.02;1.02;Negative
128629.00;-0.01;-0.01;1.02;Negative
128679.00;-0.01;-0.01;1.02;Negative
128729.00;-0.01;-0.00;1.02;Negative
128796.00;-0.01;-0.00;1.02;Negative
128844.00;-0.01;-0.01;1.02;Negative
128895.00;-0.01;-0.00;1.03;Negative
128944.00;-0.00;-0.01;1.03;Negative
128994.00;-0.02;-0.02;1.02;Negative
